time,angle_deg,gyro_deg_s,left_motor,right_motor,torque
20.748,69.8697,-78.526,0.75,0.25,-0.075
20.769,68.1894,-81.3577,0.75,0.25,-0.075
20.789,66.5344,-83.9999,0.75,0.25,-0.075
20.81,64.7404,-86.7179,0.75,0.25,-0.075
20.831,62.89,-89.3795,0.75,0.25,-0.075
20.852,60.9842,-91.9858,0.75,0.25,-0.075
20.873,59.0244,-94.538,0.75,0.25,-0.075
20.894,57.0115,-97.0372,0.75,0.25,-0.075
20.914,55.0462,-99.3691,0.75,0.25,-0.075
20.935,52.933,-101.768,0.75,0.25,-0.075
20.956,50.7699,-104.117,0.75,0.25,-0.075
20.977,48.5581,-106.417,0.75,0.25,-0.075
20.998,46.2985,-108.669,0.75,0.25,-0.075
21.019,43.9921,-110.875,0.75,0.25,-0.075
21.039,41.7529,-112.933,0.75,0.25,-0.075
21.06,39.3579,-115.05,0.75,0.25,-0.075
21.081,36.919,-117.123,0.75,0.25,-0.075
21.102,34.437,-119.153,0.75,0.25,-0.075
21.123,31.9128,-121.141,0.75,0.25,-0.075
21.144,29.3474,-123.088,0.75,0.25,-0.075
21.164,26.8665,-124.904,0.75,0.25,-0.075
21.185,24.2229,-126.773,0.75,0.25,-0.075
21.206,21.5405,-128.602,0.75,0.25,-0.075
21.227,18.82,-130.394,0.75,0.25,-0.075
21.248,16.0624,-132.148,0.75,0.25,-0.075
21.269,13.2683,-133.866,0.75,0.25,-0.075
21.289,10.5741,-135.469,0.75,0.25,-0.075
21.31,7.71107,-137.118,0.75,0.25,-0.075
21.331,4.81377,-138.733,0.75,0.25,-0.075
21.352,1.88292,-140.314,0.75,0.25,-0.075
21.373,-1.08076,-141.862,0.75,0.25,-0.075
21.394,-4.07661,-143.379,0.75,0.25,-0.075
21.414,-6.95908,-144.793,0.75,0.25,-0.075
21.435,-10.0158,-146.249,0.75,0.25,-0.075
21.456,-13.1028,-147.674,0.75,0.25,-0.075
21.477,-16.2193,-149.069,0.75,0.25,-0.075
21.498,-19.3648,-150.436,0.75,0.25,-0.075
21.519,-22.5388,-151.774,0.75,0.25,-0.075
21.539,-25.5874,-153.022,0.75,0.25,-0.075
21.56,-28.815,-154.307,0.75,0.25,-0.075
21.581,-32.0694,-155.565,0.75,0.25,-0.075
21.602,-35.3498,-156.796,0.75,0.25,-0.075
21.623,-38.6558,-158.002,0.75,0.25,-0.075
21.644,-41.9869,-159.183,0.75,0.25,-0.075
21.664,-45.1822,-160.285,0.75,0.25,-0.075
21.685,-48.5607,-161.419,0.75,0.25,-0.075
21.706,-51.9627,-162.529,0.75,0.25,-0.075
21.727,-55.3878,-163.616,0.75,0.25,-0.075
21.748,-58.8355,-164.68,0.75,0.25,-0.075
21.769,-62.3053,-165.722,0.75,0.25,-0.075
21.789,-65.63,-166.695,0.75,0.25,-0.075
21.81,-69.1416,-167.695,0.75,0.25,-0.075
21.831,-72.674,-168.675,0.75,0.25,-0.075
21.852,-76.2268,-169.634,0.75,0.25,-0.075
21.873,-79.7994,-170.573,0.75,0.25,-0.075
21.894,-83.3916,-171.493,0.75,0.25,-0.075
21.914,-86.8305,-172.351,0.75,0.25,-0.075
21.935,-90.0002,6.00632e-08,0.75,0.25,-0.075
21.956,-90.0002,1.63321e-12,0.75,0.25,-0.075
21.977,-90.0002,1.63321e-12,0.75,0.25,-0.075
21.998,-90.0002,1.63321e-12,0.75,0.25,-0.075
22.019,-90.0002,1.63321e-12,0.75,0.25,-0.075
22.039,-90.0002,1.63321e-12,0.75,0.25,-0.075
22.06,-90.0002,1.63321e-12,0.75,0.25,-0.075
22.081,-90.0002,1.63321e-12,0.75,0.25,-0.075
22.102,-90.0002,1.63321e-12,0.75,0.25,-0.075
22.123,-90.0002,4.63824e-12,0.746,0.253,-0.07395
22.144,-90.0002,-2.0035e-13,0.722,0.277,-0.06675
22.164,-90.0002,-5.89749e-12,0.699,0.3,-0.05985
22.185,-90.0002,2.6903e-13,0.677,0.322,-0.05325
22.206,-90.0002,-6.28669e-12,0.655,0.344,-0.04665
22.227,-90.0002,-1.83737e-12,0.635,0.364,-0.04065
22.248,-90.0002,2.61198e-12,0.615,0.384,-0.03465
22.269,-90.0002,6.20275e-12,0.596,0.403,-0.02895
22.289,-90.0002,-3.78728e-12,0.578,0.421,-0.02355
22.31,-90.0002,-1.91368e-12,0.561,0.438,-0.01845
22.331,-90.0002,-5.89366e-12,0.536,0.463,-0.01095
22.352,-90.0002,-4.87863e-12,0.52,0.479,-0.00615
22.373,-90.0002,-4.72218e-12,0.505,0.494,-0.00165
22.394,-89.9999,0.0551538,0.491,0.508,0.00255
22.414,-89.9964,0.330058,0.477,0.522,0.00675
22.435,-89.984,0.862164,0.464,0.535,0.01065
22.456,-89.9579,1.62631,0.451,0.548,0.01455
22.477,-89.9133,2.60919,0.438,0.561,0.01845
22.498,-89.8456,3.81208,0.421,0.578,0.02355
22.519,-89.7494,5.38533,0.389,0.61,0.03315
22.539,-89.6226,7.21984,0.378,0.621,0.03645
22.56,-89.4483,9.31484,0.367,0.632,0.03975
22.581,-89.2281,11.572,0.357,0.642,0.04275
22.602,-88.959,13.9693,0.347,0.652,0.04575
22.623,-88.6381,16.5038,0.337,0.662,0.04875
22.644,-88.2624,19.1692,0.328,0.671,0.05145
22.664,-87.8409,22.8787,0.25,0.75,0.075
22.685,-87.3165,26.8663,0.25,0.75,0.075
22.706,-86.7092,30.771,0.25,0.75,0.075
22.727,-86.0208,34.5947,0.25,0.75,0.075
22.748,-85.253,38.3389,0.25,0.75,0.075
22.769,-84.4074,42.0054,0.25,0.75,0.075
22.789,-83.5313,45.4264,0.25,0.75,0.075
22.81,-82.5385,48.9457,0.25,0.75,0.075
22.831,-81.4726,52.3918,0.25,0.75,0.075
22.852,-80.3351,55.7664,0.25,0.75,0.075
22.873,-79.1275,59.0709,0.25,0.75,0.075
22.894,-77.8513,62.3067,0.25,0.75,0.075
22.914,-76.5734,65.3259,0.25,0.75,0.075
22.935,-75.1673,68.4319,0.25,0.75,0.075
22.956,-73.6966,71.4733,0.25,0.75,0.075
22.977,-72.1628,74.4515,0.25,0.75,0.075
22.998,-70.5672,77.3679,0.25,0.75,0.075
23.019,-68.9109,80.2237,0.25,0.75,0.075
23.039,-67.2784,82.8883,0.25,0.75,0.075
23.06,-65.5075,85.6295,0.25,0.75,0.075
23.081,-63.6796,88.3137,0.25,0.75,0.075
23.102,-61.796,90.9421,0.25,0.75,0.075
23.123,-59.8578,93.516,0.25,0.75,0.075
23.144,-57.8662,96.0363,0.25,0.75,0.075
23.164,-55.9207,98.388,0.25,0.75,0.075
23.185,-53.8278,100.807,0.25,0.75,0.075
23.206,-51.6847,103.176,0.25,0.75,0.075
23.227,-49.4924,105.496,0.25,0.75,0.075
23.248,-47.252,107.767,0.25,0.75,0.075
23.269,-44.9643,109.992,0.25,0.75,0.075
23.289,-42.7426,112.067,0.25,0.75,0.075
23.31,-40.3656,114.202,0.25,0.75,0.075
23.331,-37.9443,116.293,0.25,0.75,0.075
23.352,-35.4795,118.34,0.25,0.75,0.075
23.373,-32.9723,120.345,0.25,0.75,0.075
23.394,-30.4233,122.308,0.25,0.75,0.075
23.414,-27.9579,124.14,0.25,0.75,0.075
23.435,-25.3301,126.024,0.25,0.75,0.075
23.456,-22.6633,127.869,0.25,0.75,0.075
23.477,-19.9581,129.676,0.25,0.75,0.075
23.498,-17.2153,131.446,0.25,0.75,0.075
23.519,-14.4359,133.178,0.25,0.75,0.075
23.539,-11.7553,134.795,0.25,0.75,0.075
23.56,-8.90623,136.458,0.25,0.75,0.075
23.581,-6.02264,138.086,0.25,0.75,0.075
23.602,-3.10523,139.681,0.25,0.75,0.075
23.623,-0.154695,141.242,0.25,0.75,0.075
23.644,2.82827,142.771,0.25,0.75,0.075
23.664,5.69873,144.198,0.25,0.75,0.075
23.685,8.74309,145.666,0.25,0.75,0.075
23.706,11.8179,147.103,0.25,0.75,0.075
23.727,14.9226,148.51,0.25,0.75,0.075
23.748,18.0566,149.889,0.25,0.75,0.075
23.769,21.2191,151.238,0.25,0.75,0.075
23.789,24.2571,152.497,0.25,0.75,0.075
23.81,27.4739,153.792,0.25,0.75,0.075
23.831,30.7175,155.061,0.25,0.75,0.075
23.852,33.9875,156.303,0.25,0.75,0.075
23.873,37.2833,157.519,0.25,0.75,0.075
23.894,40.6043,158.71,0.25,0.75,0.075
23.914,43.7902,159.821,0.25,0.75,0.075
23.935,47.1591,160.965,0.25,0.75,0.075
23.956,50.5517,162.084,0.25,0.75,0.075
23.977,53.9676,163.18,0.25,0.75,0.075
23.998,57.4062,164.254,0.25,0.75,0.075
24.019,60.8671,165.305,0.25,0.75,0.075
24.039,64.1836,166.286,0.25,0.75,0.075
24.06,67.6867,167.294,0.25,0.75,0.075
24.081,71.2108,168.282,0.25,0.75,0.075
24.102,74.7554,169.25,0.25,0.75,0.075
24.123,78.3201,170.197,0.25,0.75,0.075
24.144,81.9045,171.125,0.25,0.75,0.075
24.164,85.3361,171.99,0.25,0.75,0.075
24.185,88.9577,172.881,0.25,0.75,0.075
24.206,90.0002,-1.63321e-12,0.25,0.75,0.075
24.227,90.0002,-1.63321e-12,0.25,0.75,0.075
24.248,90.0002,-1.63321e-12,0.25,0.75,0.075
24.269,90.0002,-1.63321e-12,0.25,0.75,0.075
24.289,90.0002,-1.63321e-12,0.25,0.75,0.075
24.31,90.0002,-1.63321e-12,0.25,0.75,0.075
24.331,90.0002,-1.63321e-12,0.25,0.75,0.075
24.352,90.0002,-6.35537e-12,0.255,0.744,0.07335
24.373,90.0002,-1.18198e-11,0.291,0.708,0.06255
24.394,90.0002,-5.26404e-12,0.313,0.686,0.05595
24.414,90.0002,1.29168e-12,0.335,0.664,0.04935
24.435,90.0002,-4.01622e-12,0.356,0.643,0.04305
24.456,90.0002,5.11523e-12,0.375,0.624,0.03735
24.477,90.0002,6.65879e-13,0.395,0.604,0.03135
24.498,90.0002,-2.06632e-12,0.413,0.586,0.02595
24.519,90.0002,-4.7985e-12,0.431,0.568,0.02055
24.539,90.0002,6.05011e-12,0.448,0.551,0.01545
24.56,90.0002,-1.83354e-12,0.472,0.527,0.00825
24.581,90.0002,-1.98999e-12,0.487,0.512,0.00375
24.602,90.0002,-0.00643291,0.502,0.497,-0.00075
24.623,89.9989,-0.158528,0.516,0.483,-0.00495
24.644,89.9913,-0.587108,0.53,0.469,-0.00915
24.664,89.9734,-1.21206,0.543,0.456,-0.01305
24.685,89.9387,-2.08624,0.555,0.444,-0.01665
24.706,89.8832,-3.18709,0.568,0.431,-0.02055
24.727,89.8023,-4.48003,0.579,0.42,-0.02385
24.748,89.6921,-5.96539,0.596,0.403,-0.02895
24.769,89.5489,-7.62393,0.606,0.393,-0.03195
24.789,89.3785,-9.34862,0.616,0.383,-0.03495
24.81,89.1609,-11.311,0.626,0.373,-0.03795
24.831,88.9005,-13.4068,0.635,0.364,-0.04065
24.852,88.5948,-15.6316,0.644,0.355,-0.04335
24.873,88.2409,-17.9751,0.652,0.347,-0.04575
24.894,87.8238,-21.7121,0.741,0.258,-0.07245
24.914,87.3499,-25.498,0.75,0.25,-0.075
24.935,86.7711,-29.4312,0.75,0.25,-0.075
24.956,86.1105,-33.2826,0.75,0.25,-0.075
24.977,85.3699,-37.0541,0.75,0.25,-0.075
24.998,84.551,-40.7473,0.75,0.25,-0.075
25.019,83.6554,-44.3637,0.75,0.25,-0.075
25.039,82.7326,-47.7381,0.75,0.25,-0.075
25.06,81.6918,-51.2093,0.75,0.25,-0.075
25.081,80.5789,-54.6084,0.75,0.25,-0.075
25.102,79.3954,-57.937,0.75,0.25,-0.075
25.123,78.1427,-61.1964,0.75,0.25,-0.075
25.144,76.8224,-64.388,0.75,0.25,-0.075
25.164,75.5032,-67.3661,0.75,0.25,-0.075
25.185,74.0547,-70.4296,0.75,0.25,-0.075
25.206,72.5426,-73.4296,0.75,0.25,-0.075
25.227,70.9682,-76.3672,0.75,0.25,-0.075
25.248,69.3327,-79.2437,0.75,0.25,-0.075
25.269,67.6375,-82.0606,0.75,0.25,-0.075
25.289,65.9686,-84.6889,0.75,0.25,-0.075
25.31,64.1603,-87.3926,0.75,0.25,-0.075
25.331,62.2958,-90.0402,0.75,0.25,-0.075
25.352,60.3764,-92.6328,0.75,0.25,-0.075
25.373,58.4031,-95.1715,0.75,0.25,-0.075
25.394,56.377,-97.6575,0.75,0.25,-0.075
25.414,54.3995,-99.9771,0.75,0.25,-0.075
25.435,52.2736,-102.363,0.75,0.25,-0.075
25.456,50.0982,-104.7,0.75,0.25,-0.075
25.477,47.8742,-106.988,0.75,0.25,-0.075
25.498,45.6028,-109.229,0.75,0.25,-0.075
25.519,43.2847,-111.423,0.75,0.25,-0.075
25.539,41.0347,-113.47,0.75,0.25,-0.075
25.56,38.6286,-115.576,0.75,0.25,-0.075
25.581,36.1788,-117.638,0.75,0.25,-0.075
25.602,33.6861,-119.657,0.75,0.25,-0.075
25.623,31.1515,-121.635,0.75,0.25,-0.075
25.644,28.5758,-123.571,0.75,0.25,-0.075
25.664,26.0853,-125.378,0.75,0.25,-0.075
25.685,23.4319,-127.236,0.75,0.25,-0.075
25.706,20.7398,-129.056,0.75,0.25,-0.075
25.727,18.01,-130.839,0.75,0.25,-0.075
25.748,15.2431,-132.584,0.75,0.25,-0.075
25.769,12.44,-134.293,0.75,0.25,-0.075
25.789,9.73733,-135.887,0.75,0.25,-0.075
25.81,6.86559,-137.527,0.75,0.25,-0.075
25.831,3.95979,-139.134,0.75,0.25,-0.075
25.852,1.02062,-140.707,0.75,0.25,-0.075
25.873,-1.95122,-142.247,0.75,0.25,-0.075
25.894,-4.95504,-143.755,0.75,0.25,-0.075
25.914,-7.84497,-145.162,0.75,0.25,-0.075
25.935,-10.9094,-146.61,0.75,0.25,-0.075
25.956,-14.0038,-148.028,0.75,0.25,-0.075
25.977,-17.1277,-149.416,0.75,0.25,-0.075
25.998,-20.2804,-150.775,0.75,0.25,-0.075
26.019,-23.4614,-152.106,0.75,0.25,-0.075
26.039,-26.5166,-153.348,0.75,0.25,-0.075
26.06,-29.751,-154.626,0.75,0.25,-0.075
26.081,-33.012,-155.877,0.75,0.25,-0.075
26.102,-36.2989,-157.102,0.75,0.25,-0.075
26.123,-39.6113,-158.302,0.75,0.25,-0.075
26.144,-42.9486,-159.476,0.75,0.25,-0.075
26.164,-46.1496,-160.572,0.75,0.25,-0.075
26.185,-49.5341,-161.7,0.75,0.25,-0.075
26.206,-52.942,-162.804,0.75,0.25,-0.075
26.227,-56.3728,-163.885,0.75,0.25,-0.075
26.248,-59.8261,-164.944,0.75,0.25,-0.075
26.269,-63.3014,-165.981,0.75,0.25,-0.075
26.289,-66.6312,-166.948,0.75,0.25,-0.075
26.31,-70.1481,-167.943,0.75,0.25,-0.075
26.331,-73.6856,-168.918,0.75,0.25,-0.075
26.352,-77.2434,-169.872,0.75,0.25,-0.075
26.373,-80.8211,-170.807,0.75,0.25,-0.075
26.394,-84.4181,-171.722,0.75,0.25,-0.075
26.414,-87.8615,-172.575,0.75,0.25,-0.075
26.435,-90.0002,1.63321e-12,0.75,0.25,-0.075
26.456,-90.0002,1.63321e-12,0.75,0.25,-0.075
26.477,-90.0002,1.63321e-12,0.75,0.25,-0.075
26.498,-90.0002,1.63321e-12,0.75,0.25,-0.075
26.519,-90.0002,1.63321e-12,0.75,0.25,-0.075
26.539,-90.0002,1.63321e-12,0.75,0.25,-0.075
26.56,-90.0002,1.63321e-12,0.75,0.25,-0.075
26.581,-90.0002,1.63321e-12,0.75,0.25,-0.075
26.602,-90.0002,-5.50827e-12,0.743,0.256,-0.07305
26.623,-90.0002,1.26783e-11,0.707,0.292,-0.06225
26.644,-90.0002,6.12262e-12,0.685,0.314,-0.05565
26.664,-90.0002,-4.33102e-13,0.663,0.336,-0.04905
26.685,-90.0002,4.01622e-12,0.643,0.356,-0.04305
26.706,-90.0002,-4.25665e-12,0.623,0.376,-0.03705
26.727,-90.0002,-6.65879e-13,0.604,0.395,-0.03135
26.748,-90.0002,2.92489e-12,0.585,0.414,-0.02565
26.769,-90.0002,4.7985e-12,0.568,0.431,-0.02055
26.789,-90.0002,-6.05011e-12,0.551,0.448,-0.01545
26.81,-90.0002,-4.17651e-12,0.534,0.465,-0.01035
26.831,-90.0002,2.84857e-12,0.511,0.488,-0.00345
26.852,-90.0002,0.00600704,0.496,0.503,0.00105
26.873,-89.9987,0.175962,0.482,0.517,0.00525
26.894,-89.9908,0.599931,0.469,0.53,0.00915
26.914,-89.9727,1.21181,0.456,0.543,0.01305
26.935,-89.938,2.09456,0.443,0.556,0.01695
26.956,-89.8823,3.19266,0.431,0.568,0.02055
26.977,-89.8013,4.48463,0.42,0.579,0.02385
26.998,-89.6912,5.96399,0.408,0.591,0.02745
27.019,-89.5479,7.62257,0.393,0.606,0.03195
27.039,-89.3776,9.34304,0.383,0.616,0.03495
27.06,-89.1602,11.297,0.373,0.626,0.03795
27.081,-88.9002,13.3939,0.364,0.635,0.04065
27.102,-88.5946,15.6233,0.355,0.644,0.04335
27.123,-88.2319,18.9952,0.272,0.727,0.06825
27.144,-87.7915,22.788,0.261,0.738,0.07155
27.164,-87.2968,26.5046,0.251,0.748,0.07455
27.185,-86.6971,30.4156,0.25,0.75,0.075
27.206,-86.0161,34.2466,0.25,0.75,0.075
27.227,-85.2555,37.9981,0.25,0.75,0.075
27.248,-84.417,41.6716,0.25,0.75,0.075
27.269,-83.5022,45.2689,0.25,0.75,0.075
27.289,-82.5615,48.6253,0.25,0.75,0.075
27.31,-81.5022,52.0781,0.25,0.75,0.075
27.331,-80.3713,55.4592,0.25,0.75,0.075
27.352,-79.1701,58.7701,0.25,0.75,0.075
27.373,-77.9001,62.0122,0.25,0.75,0.075
27.394,-76.5628,65.1869,0.25,0.75,0.075
27.414,-75.2279,68.1491,0.25,0.75,0.075
27.435,-73.7631,71.1964,0.25,0.75,0.075
27.456,-72.2351,74.1804,0.25,0.75,0.075
27.477,-70.645,77.1024,0.25,0.75,0.075
27.498,-68.9943,79.9637,0.25,0.75,0.075
27.519,-67.2841,82.7656,0.25,0.75,0.075
27.539,-65.6013,85.3799,0.25,0.75,0.075
27.56,-63.7786,88.0693,0.25,0.75,0.075
27.581,-61.9001,90.7028,0.25,0.75,0.075
27.602,-59.9669,93.2817,0.25,0.75,0.075
27.623,-57.9801,95.8069,0.25,0.75,0.075
27.644,-55.9409,98.2797,0.25,0.75,0.075
27.664,-53.951,100.587,0.25,0.75,0.075
27.685,-51.8124,102.961,0.25,0.75,0.075
27.706,-49.6246,105.285,0.25,0.75,0.075
27.727,-47.3885,107.561,0.25,0.75,0.075
27.748,-45.1052,109.789,0.25,0.75,0.075
27.769,-42.7755,111.972,0.25,0.75,0.075
27.789,-40.5146,114.008,0.25,0.75,0.075
27.81,-38.0973,116.103,0.25,0.75,0.075
27.831,-35.6365,118.154,0.25,0.75,0.075
27.852,-33.1331,120.163,0.25,0.75,0.075
27.873,-30.588,122.13,0.25,0.75,0.075
27.894,-28.002,124.056,0.25,0.75,0.075
27.914,-25.502,125.853,0.25,0.75,0.075
27.935,-22.8387,127.702,0.25,0.75,0.075
27.956,-20.1369,129.512,0.25,0.75,0.075
27.977,-17.3976,131.285,0.25,0.75,0.075
27.998,-14.6215,133.021,0.25,0.75,0.075
28.019,-11.8093,134.72,0.25,0.75,0.075
28.039,-9.09819,136.306,0.25,0.75,0.075
28.06,-6.21775,137.938,0.25,0.75,0.075
28.081,-3.30342,139.536,0.25,0.75,0.075
28.102,-0.355901,141.1,0.25,0.75,0.075
28.123,2.62411,142.632,0.25,0.75,0.075
28.144,5.63595,144.132,0.25,0.75,0.075
28.164,8.53334,145.532,0.25,0.75,0.075
28.185,11.6054,146.972,0.25,0.75,0.075
28.206,14.7074,148.382,0.25,0.75,0.075
28.227,17.8387,149.763,0.25,0.75,0.075
28.248,20.9986,151.115,0.25,0.75,0.075
28.269,24.1866,152.439,0.25,0.75,0.075
28.289,27.2484,153.675,0.25,0.75,0.075
28.31,30.4896,154.945,0.25,0.75,0.075
28.331,33.7572,156.19,0.25,0.75,0.075
28.352,37.0507,157.408,0.25,0.75,0.075
28.373,40.3694,158.602,0.25,0.75,0.075
28.394,43.7129,159.77,0.25,0.75,0.075
28.414,46.9198,160.861,0.25,0.75,0.075
28.435,50.3103,161.982,0.25,0.75,0.075
28.456,53.724,163.08,0.25,0.75,0.075
28.477,57.1606,164.156,0.25,0.75,0.075
28.498,60.6195,165.209,0.25,0.75,0.075
28.519,64.1003,166.24,0.25,0.75,0.075
28.539,67.4352,167.203,0.25,0.75,0.075
28.56,70.9574,168.192,0.25,0.75,0.075
28.581,74.5001,169.162,0.25,0.75,0.075
28.602,78.063,170.111,0.25,0.75,0.075
28.623,81.6456,171.04,0.25,0.75,0.075
28.644,85.2475,171.951,0.25,0.75,0.075
28.664,88.6954,172.8,0.25,0.75,0.075
28.685,90.0002,-1.63321e-12,0.25,0.75,0.075
28.706,90.0002,-1.63321e-12,0.25,0.75,0.075
28.727,90.0002,-1.63321e-12,0.25,0.75,0.075
28.748,90.0002,-1.63321e-12,0.25,0.75,0.075
28.769,90.0002,-1.63321e-12,0.25,0.75,0.075
28.789,90.0002,-1.63321e-12,0.25,0.75,0.075
28.81,90.0002,-1.63321e-12,0.25,0.75,0.075
28.831,90.0002,-1.63321e-12,0.25,0.75,0.075
28.852,90.0002,-4.79466e-12,0.268,0.731,0.06945
28.873,90.0002,4.38817e-14,0.292,0.707,0.06225
28.894,90.0002,-1.5567e-11,0.325,0.674,0.05235
28.914,90.0002,-8.15266e-12,0.346,0.653,0.04605
28.935,90.0002,-7.38361e-13,0.367,0.632,0.03975
28.956,90.0002,-4.32913e-12,0.386,0.613,0.03405
28.977,90.0002,4.80231e-12,0.405,0.594,0.02835
28.998,90.0002,2.07013e-12,0.423,0.576,0.02295
29.019,90.0002,1.96523e-13,0.44,0.559,0.01785
29.039,90.0002,-1.67709e-12,0.457,0.542,0.01275
29.06,90.0002,-2.69212e-12,0.473,0.526,0.00795
29.081,90.0002,-2.84857e-12,0.488,0.511,0.00345
29.102,90,-0.0449047,0.51,0.489,-0.00315
29.123,89.9964,-0.327085,0.524,0.475,-0.00735
29.144,89.9842,-0.853303,0.537,0.462,-0.01125
29.164,89.9599,-1.57845,0.55,0.449,-0.01515
29.185,89.9164,-2.55471,0.562,0.437,-0.01875
29.206,89.8501,-3.74017,0.574,0.425,-0.02235
29.227,89.7562,-5.24177,0.603,0.396,-0.03105
29.248,89.6252,-7.17217,0.618,0.381,-0.03555
29.269,89.4516,-9.28849,0.634,0.365,-0.04035
29.289,89.2434,-11.4446,0.645,0.354,-0.04365
29.31,88.9766,-13.864,0.655,0.344,-0.04665
29.331,88.6576,-16.4168,0.664,0.335,-0.04935
29.352,88.2829,-19.3419,0.731,0.268,-0.06945
29.373,87.8342,-23.2535,0.748,0.251,-0.07455
29.394,87.302,-27.2283,0.75,0.25,-0.075
29.414,86.7184,-30.9418,0.75,0.25,-0.075
29.435,86.0264,-34.7619,0.75,0.25,-0.075
29.456,85.2551,-38.5026,0.75,0.25,-0.075
29.477,84.4062,-42.1657,0.75,0.25,-0.075
29.498,83.4811,-45.7527,0.75,0.25,-0.075
29.519,82.4815,-49.2651,0.75,0.25,-0.075
29.539,81.4617,-52.5425,0.75,0.25,-0.075
29.56,80.3211,-55.9139,0.75,0.25,-0.075
29.581,79.1105,-59.2154,0.75,0.25,-0.075
29.602,77.8313,-62.4482,0.75,0.25,-0.075
29.623,76.4849,-65.6139,0.75,0.25,-0.075
29.644,75.0728,-68.7138,0.75,0.25,-0.075
29.664,73.6681,-71.6063,0.75,0.25,-0.075
29.685,72.1315,-74.5817,0.75,0.25,-0.075
29.706,70.5331,-77.4954,0.75,0.25,-0.075
29.727,68.8742,-80.3486,0.75,0.25,-0.075
29.748,67.1561,-83.1424,0.75,0.25,-0.075
29.769,65.3799,-85.8783,0.75,0.25,-0.075
29.789,63.6354,-88.431,0.75,0.25,-0.075
29.81,61.7494,-91.057,0.75,0.25,-0.075
29.831,59.8088,-93.6285,0.75,0.25,-0.075
29.852,57.8148,-96.1466,0.75,0.25,-0.075
29.873,55.7685,-98.6123,0.75,0.25,-0.075
29.894,53.671,-101.027,0.75,0.25,-0.075
29.914,51.6268,-103.28,0.75,0.25,-0.075
29.935,49.4323,-105.597,0.75,0.25,-0.075
29.956,47.1897,-107.867,0.75,0.25,-0.075
29.977,44.9,-110.089,0.75,0.25,-0.075
29.998,42.5641,-112.265,0.75,0.25,-0.075
30.019,40.183,-114.396,0.75,0.25,-0.075
30.039,37.8741,-116.385,0.75,0.25,-0.075
30.06,35.4075,-118.43,0.75,0.25,-0.075
30.081,32.8984,-120.433,0.75,0.25,-0.075
30.102,30.3476,-122.394,0.75,0.25,-0.075
30.123,27.7561,-124.315,0.75,0.25,-0.075
30.144,25.1248,-126.195,0.75,0.25,-0.075
30.164,22.5824,-127.95,0.75,0.25,-0.075
30.185,19.8755,-129.755,0.75,0.25,-0.075
30.206,17.1311,-131.523,0.75,0.25,-0.075
30.227,14.3501,-133.254,0.75,0.25,-0.075
30.248,11.533,-134.949,0.75,0.25,-0.075
30.269,8.68076,-136.609,0.75,0.25,-0.075
30.289,5.93228,-138.157,0.75,0.25,-0.075
30.31,3.01339,-139.751,0.75,0.25,-0.075
30.331,0.0614044,-141.311,0.75,0.25,-0.075
30.352,-2.92298,-142.838,0.75,0.25,-0.075
30.373,-5.9391,-144.334,0.75,0.25,-0.075
30.394,-8.98628,-145.799,0.75,0.25,-0.075
30.414,-11.9167,-147.166,0.75,0.25,-0.075
30.435,-15.0227,-148.572,0.75,0.25,-0.075
30.456,-18.1579,-149.949,0.75,0.25,-0.075
30.477,-21.3217,-151.297,0.75,0.25,-0.075
30.498,-24.5135,-152.617,0.75,0.25,-0.075
30.519,-27.7327,-153.91,0.75,0.25,-0.075
30.539,-30.8236,-155.116,0.75,0.25,-0.075
30.56,-34.0948,-156.357,0.75,0.25,-0.075
30.581,-37.3917,-157.572,0.75,0.25,-0.075
30.602,-40.7138,-158.762,0.75,0.25,-0.075
30.623,-44.0607,-159.927,0.75,0.25,-0.075
30.644,-47.4318,-161.068,0.75,0.25,-0.075
30.664,-50.6643,-162.133,0.75,0.25,-0.075
30.685,-54.0812,-163.228,0.75,0.25,-0.075
30.706,-57.5209,-164.301,0.75,0.25,-0.075
30.727,-60.9828,-165.351,0.75,0.25,-0.075
30.748,-64.4665,-166.379,0.75,0.25,-0.075
30.769,-67.9715,-167.386,0.75,0.25,-0.075
30.789,-71.3292,-168.326,0.75,0.25,-0.075
30.81,-74.8747,-169.292,0.75,0.25,-0.075
30.831,-78.4403,-170.239,0.75,0.25,-0.075
30.852,-82.0255,-171.165,0.75,0.25,-0.075
30.873,-85.63,-172.073,0.75,0.25,-0.075
30.894,-89.2533,-172.962,0.75,0.25,-0.075
30.914,-90.0002,1.63319e-12,0.75,0.25,-0.075
30.935,-90.0002,1.63319e-12,0.75,0.25,-0.075
30.956,-90.0002,1.63319e-12,0.75,0.25,-0.075
30.977,-90.0002,1.63319e-12,0.75,0.25,-0.075
30.998,-90.0002,1.63319e-12,0.75,0.25,-0.075
31.019,-90.0002,1.63319e-12,0.75,0.25,-0.075
31.039,-90.0002,1.63319e-12,0.75,0.25,-0.075
31.06,-90.0002,1.63319e-12,0.75,0.25,-0.075
31.081,-90.0002,-3.63468e-12,0.726,0.273,-0.06795
31.102,-90.0002,3.39042e-12,0.703,0.296,-0.06105
31.123,-90.0002,-2.30672e-12,0.68,0.319,-0.05415
31.144,-90.0002,1.1587e-11,0.649,0.35,-0.04485
31.164,-90.0002,4.17269e-12,0.628,0.371,-0.03855
