truth_x,truth_y,truth_z,truth_vx,truth_vy,truth_vz,truth_roll,truth_pitch,truth_yaw,f_mode,armed,time_ms,imu_seq,cont_seq,log_seq,dt,imu_dt,hal_dt,rc_thr,rc_roll,rc_pitch,rc_yaw,t_roll,t_pitch,t_yaw,g_roll,g_pitch,g_yaw,g_mag,a_X,a_Y,a_Z,a_roll,a_pitch,cor_roll,cor_pitch,err_roll,err_pitch,est_roll,est_pitch,est_yaw,gyr_b_x,gyr_b_y,gyr_b_z,accel_m,accel_w,ahrs_v,c_roll,c_pitch,c_yaw,m1,m2,m3,m4
0,-0,0.055,0,0,0,0,0,-0,1,0,16600,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0041,-0.0029,-0.0032,0.006,0.0362,0.0434,9.7401,0.0045,-0.0037,0,0,0,0,0.0035,-0.0046,-0.0069,0,0,0,9.7403,0.9521,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,16800,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0037,0.006,-0.0084,0.011,0.0417,0.0343,9.7536,0.0035,-0.0043,0,0,0,0,0.004,-0.0041,-0.007,0,0,0,9.7537,0.964,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,17000,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0016,0.0022,-0.0018,0.0033,0.0437,0.0446,9.7691,0.0046,-0.0045,0,0,0,0,0.0043,-0.004,-0.0071,0,0,0,9.7693,0.9739,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,17200,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.002,-0.0011,-0.0028,0.0036,0.0547,0.0346,9.7526,0.0035,-0.0056,0,0,0,0,0.0044,-0.0043,-0.0074,0,0,0,9.7528,0.9602,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,17400,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0019,0.0066,-0.0045,0.0082,0.047,0.0281,9.7339,0.0029,-0.0048,0,0,0,0,0.004,-0.0046,-0.0078,0,0,0,9.7341,0.9482,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,17600,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0034,0.0033,0.0025,0.0053,0.0446,0.0329,9.7527,0.0034,-0.0046,0,0,0,0,0.004,-0.0046,-0.0078,0,0,0,9.7528,0.9619,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,17800,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0004,-0.0115,0.0098,0.0151,0.0271,0.0234,9.7392,0.0024,-0.0028,0,0,0,0,0.0032,-0.005,-0.0075,0,0,0,9.7392,0.9493,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,18000,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0061,0.0022,0.0047,0.008,0.0527,0.0248,9.7539,0.0025,-0.0054,0,0,0,0,0.003,-0.0051,-0.0073,0,0,0,9.754,0.9635,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,18200,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.007,-0.0039,0.0081,0.0114,0.0598,0.0212,9.7423,0.0022,-0.0061,0,0,0,0,0.0035,-0.0055,-0.0073,0,0,0,9.7425,0.9532,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,18400,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0049,-0.0054,-0.0059,0.0094,0.0464,0.022,9.7456,0.0023,-0.0048,0,0,0,0,0.0036,-0.0056,-0.0073,0,0,0,9.7458,0.9552,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,18600,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0021,-0.0073,-0.0067,0.0101,0.0576,0.0348,9.7572,0.0036,-0.0059,0,0,0,0,0.0037,-0.0049,-0.0075,0,0,0,9.7574,0.9647,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,18800,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0012,0.006,0.0056,0.0083,0.0265,0.0378,9.7398,0.0039,-0.0027,0,0,0,0,0.0031,-0.0045,-0.0076,0,0,0,9.7399,0.9507,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,19000,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0149,0.0089,-0.0054,0.0181,0.0456,0.0522,9.7494,0.0054,-0.0047,0,0,0,0,0.0031,-0.0049,-0.008,0,0,0,9.7496,0.9564,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,19200,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0055,-0.0021,0.005,0.0077,0.0563,0.0444,9.7448,0.0046,-0.0058,0,0,0,0,0.0028,-0.0047,-0.0075,0,0,0,9.7451,0.9537,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,19400,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0069,0.0044,-0.0037,0.009,0.0525,0.0449,9.7478,0.0046,-0.0054,0,0,0,0,0.003,-0.0044,-0.0075,0,0,0,9.7481,0.9563,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,19600,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0105,0.0112,-0.01,0.0183,0.0454,0.0348,9.7624,0.0036,-0.0046,0,0,0,0,0.003,-0.0043,-0.0074,0,0,0,9.7625,0.97,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,19800,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0034,-0.0115,-0.0058,0.0133,0.0431,0.0219,9.7435,0.0022,-0.0044,0,0,0,0,0.0028,-0.0046,-0.0076,0,0,0,9.7436,0.9564,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,20000,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0023,-0.007,0.0048,0.0088,0.0247,0.0449,9.7386,0.0046,-0.0025,0,0,0,0,0.0033,-0.0044,-0.0081,0,0,0,9.7388,0.9492,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,20200,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0007,0.0077,-0.0012,0.0079,0.0377,0.0391,9.7521,0.004,-0.0039,0,0,0,0,0.0027,-0.0042,-0.0084,0,0,0,9.7523,0.9604,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,20400,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0027,-0.0037,0.0084,0.0096,0.0283,0.0386,9.7477,0.004,-0.0029,0,0,0,0,0.003,-0.004,-0.009,0,0,0,9.7478,0.9568,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,20600,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.001,0.0113,-0.0064,0.013,0.0246,0.0443,9.7622,0.0045,-0.0025,0,0,0,0,0.0032,-0.0042,-0.0088,0,0,0,9.7623,0.9652,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,20800,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0126,-0.0015,0.0015,0.0127,0.0714,0.0286,9.7456,0.0029,-0.0073,0,0,0,0,0.0026,-0.0042,-0.0093,0,0,0,9.7459,0.952,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,21000,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0061,-0.0014,-0.0049,0.008,0.0474,0.0337,9.7568,0.0035,-0.0049,0,0,0,0,0.0026,-0.0043,-0.0093,0,0,0,9.757,0.9639,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,21200,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0005,0.0088,0.0042,0.0098,0.0422,0.0203,9.757,0.0021,-0.0043,0,0,0,0,0.0029,-0.0046,-0.0098,0,0,0,9.7571,0.9651,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,21400,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0071,-0.0069,-0.002,0.0101,0.0489,0.0222,9.7295,0.0023,-0.005,0,0,0,0,0.0033,-0.005,-0.0099,0,0,0,9.7296,0.9453,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,21600,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0061,0.0079,-0.0141,0.0173,0.0565,0.0321,9.7397,0.0033,-0.0058,0,0,0,0,0.0034,-0.0056,-0.01,0,0,0,9.7399,0.9546,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,21800,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0009,-0.0032,-0.0017,0.0037,0.0391,0.0409,9.7604,0.0042,-0.004,0,0,0,0,0.0031,-0.006,-0.0101,0,0,0,9.7606,0.9638,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,22000,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0031,-0.0145,0.0057,0.0159,0.0366,0.0135,9.7433,0.0014,-0.0038,0,0,0,0,0.003,-0.0057,-0.0099,0,0,0,9.7433,0.9517,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,22200,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.003,-0.0015,-0.0121,0.0125,0.0403,0.0341,9.7685,0.0035,-0.0041,0,0,0,0,0.0025,-0.0058,-0.0103,0,0,0,9.7686,0.9699,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,22400,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0083,0.0025,-0.0101,0.0133,0.0599,0.0187,9.7572,0.0019,-0.0061,0,0,0,0,0.0025,-0.0055,-0.0108,0,0,0,9.7574,0.965,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,22600,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0099,-0.0051,-0.0076,0.0135,0.0479,0.0185,9.7651,0.0019,-0.0049,0,0,0,0,0.0022,-0.0052,-0.0104,0,0,0,9.7652,0.9711,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,22800,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0018,0.0007,0.0082,0.0085,0.0298,0.0262,9.7621,0.0027,-0.0031,0,0,0,0,0.0023,-0.0051,-0.0104,0,0,0,9.7622,0.9653,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,23000,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0037,-0.0002,-0.0026,0.0045,0.0611,0.0457,9.7629,0.0047,-0.0063,0,0,0,0,0.003,-0.0048,-0.0101,0,0,0,9.7632,0.9657,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,23200,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0003,0.0009,0.0078,0.0078,0.0509,0.0359,9.7377,0.0037,-0.0052,0,0,0,0,0.0026,-0.0043,-0.0104,0,0,0,9.7379,0.9501,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,23400,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0118,-0.0001,0.0002,0.0118,0.0134,0.0538,9.7638,0.0055,-0.0014,0,0,0,0,0.0028,-0.0049,-0.0102,0,0,0,9.7639,0.9614,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,23600,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.004,0.0008,-0.0046,0.0062,0.0407,0.0402,9.7761,0.0041,-0.0042,0,0,0,0,0.0032,-0.0052,-0.01,0,0,0,9.7762,0.9763,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,23800,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0015,-0.0007,-0.0028,0.0032,0.042,0.0202,9.7448,0.0021,-0.0043,0,0,0,0,0.0034,-0.0051,-0.0097,0,0,0,9.7449,0.9552,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,24000,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0053,0.0087,0.0007,0.0102,0.0332,0.0462,9.7513,0.0047,-0.0034,0,0,0,0,0.0036,-0.0049,-0.0098,0,0,0,9.7515,0.9586,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,24200,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0058,0.0077,0.0058,0.0113,0.0452,0.027,9.7647,0.0028,-0.0046,0,0,0,0,0.004,-0.0052,-0.0097,0,0,0,9.7648,0.9687,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,24400,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0028,-0.0045,-0.0002,0.0053,0.0453,0.0287,9.766,0.0029,-0.0046,0,0,0,0,0.0039,-0.0054,-0.01,0,0,0,9.7662,0.9701,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,24600,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0042,0.0047,0.0039,0.0074,0.0231,0.0349,9.7463,0.0036,-0.0024,0,0,0,0,0.0041,-0.0049,-0.0093,0,0,0,9.7464,0.9537,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,24800,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0066,0.0053,-0.002,0.0087,0.0442,0.0508,9.7546,0.0052,-0.0045,0,0,0,0,0.0039,-0.005,-0.0085,0,0,0,9.7548,0.9617,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,25000,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0011,0.0024,-0.0048,0.0055,0.0454,0.0281,9.7483,0.0029,-0.0047,0,0,0,0,0.0038,-0.0046,-0.0081,0,0,0,9.7484,0.9585,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,25200,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0045,-0.0036,-0.0032,0.0066,0.0309,0.0435,9.7566,0.0045,-0.0032,0,0,0,0,0.0038,-0.0049,-0.0079,0,0,0,9.7568,0.9621,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,25400,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0117,0.0028,0.0042,0.0127,0.0438,0.0494,9.7494,0.0051,-0.0045,0,0,0,0,0.0037,-0.0044,-0.0076,0,0,0,9.7497,0.9585,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,25600,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0016,-0.0012,-0.0151,0.0152,0.0622,0.0313,9.7108,0.0032,-0.0064,0,0,0,0,0.0034,-0.0041,-0.0083,0,0,0,9.711,0.9302,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,25800,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0009,-0.0054,0.0081,0.0097,0.0461,0.0237,9.7709,0.0024,-0.0047,0,0,0,0,0.0035,-0.0037,-0.0087,0,0,0,9.771,0.9724,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,26000,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0078,-0.0083,-0.0113,0.0161,0.0383,0.0301,9.7409,0.0031,-0.0039,0,0,0,0,0.0033,-0.0035,-0.0089,0,0,0,9.7411,0.9539,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,26200,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.0005,-0.0031,-0.0024,0.004,0.031,0.0421,9.7611,0.0043,-0.0032,0,0,0,0,0.0031,-0.004,-0.009,0,0,0,9.7612,0.966,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,26400,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0059,0.0078,-0.0002,0.0098,0.0447,0.0362,9.748,0.0037,-0.0046,0,0,0,0,0.0036,-0.0039,-0.0091,0,0,0,9.7481,0.9589,1,0,0,0,0,0,0,0
0,-0,0.055,0,0,0,0,0,-0,1,0,26600,0,0,0,0,0.002,0,0,0,0,0,0,0,0,-0.0026,0.006,-0.0056,0.0086,0.0334,0.0385,9.7452,0.0039,-0.0034,0,0,0,0,0.0032,-0.0041,-0.0095,0,0,0,9.7454,0.9563,1,0,0,0,0,0,0,0
